Race Date	Race No.	Race Course	Distance	Field Going	Race Name	Course Type	Race Money	Pla.	Horse No.	Horse	Jockey	Trainer	Act. Wt.	Declare. Horse Wt.	Dr.	LBW	Running Position	Finish Time	Win Odds
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	1	5	超勁勇士(D298)	莫雷拉	羅富全	129	1101	6	-	6 4 2 1	1:35.66	8.6
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	2	4	威之星(E132)	潘頓	賀賢	130	1076	2	3/4	5 5 4 2	1:35.79	3.1
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	3	12	興高采烈(E197)	馬雅	蘇保羅	119	1010	14	2-1/2	13 13 11 3	1:36.05	7.4
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	4	3	大登殿(G172)	周俊樂	容天鵬	128	971	12	3-3/4	14 14 14 4	1:36.28	16
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	5	11	恆駿寶駒(T262)	田泰安	蘇偉賢	119	1127	9	4	12 10 8 5	1:36.31	19
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	6	1	飛輪鑽皇(G097)	賀銘年	徐雨石	132	1125	11	4-1/2	9 6 6 6	1:36.37	52
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	7	6	美麗精神(B409)	巴度	告東尼	127	1306	1	4-3/4	4 7 7 7	1:36.42	11
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	8	2	年年豐盛(G185)	嘉里	姚本輝	131	1082	4	5-1/4	8 8 9 8	1:36.50	8.9
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	9	10	烽煙載喜(G090)	梁家俊	苗禮德	120	1032	8	6	11 11 13 9	1:36.61	12
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	10	9	博愛友威(C152)	何澤堯	沈集成	120	1100	3	6-1/4	7 9 10 10	1:36.66	5.9
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	11	7	美麗新星(G232)	希威森	蔡約翰	122	1058	10	6-1/2	3 2 1 11	1:36.72	39
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	12	8	龍船快(G229)	班德禮	呂健威	122	1119	5	8-1/2	10 12 12 12	1:37.04	108
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	13	14	優達星(C356)	蔡明紹	丁冠豪	118	1199	7	14-1/4	2 3 5 13	1:37.94	49
2022/06/19	4	ST	第四班 - 1600米 - (60-40)	好地	黃寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	14	13	神逸金剛(E093)	潘明輝	葉楚航	116	1120	13	18-1/4	1 1 3 14	1:38.58	185
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	 1	2	飛輪閃耀(E054)	巴度	沈集成	132	1219	7	-	8 9 10 4 1	1:48.27	9.8
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	2	10	都靈太陽(G134)	潘明輝	韋達	113	1088	3	短馬頭位	5 6 6 7 2	1:48.30	2.6
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	3	9	勇猛神駒(C462)	潘頓	沈集成	121	1189	11	頸位	11 11 11 6 3	1:48.33	8.1
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	 4	7	時時有餘(C465)	何澤堯	方嘉柏	124	1056	5	1-1/4	7 8 8 10 4	1:48.48	15
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	5	6	玖寶(D056)	希威森	韋達	126	1161	10	1-1/2	10 10 9 11 5	1:48.50	21
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	6	4	勝得精彩(C061)	賀銘年	蔡約翰	127	1116	4	4	2 4 4 3 6	1:48.91	14
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	7	1	嘉應之星(C198)	霍宏聲	告東尼	133	1144	6	5-1/4	1 1 1 1 7	1:49.10	7.6
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	8	3	高大威猛(C470)	梁家俊	姚本輝	128	1228	2	5-1/2	6 5 5 8 8	1:49.15	46
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	9	5	勁搏(D386)	莫雷拉	蔡約翰	126	1109	9	6	9 7 7 9 9	1:49.22	6.8
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	10	11	柏林探戈(E120)	田泰安	告東尼	113	1055	8	6-1/2	4 3 2 2 10	1:49.31	12
2022/06/19	5	ST	三級賽 - 1800米	好地	精英碟（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	11	8	精神威(C345)	蔡明紹	羅富全	124	1146	1	9-3/4	3 2 3 5 11	1:49.81	19
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	1	11	八卦(C102)	巫顯東	賀賢	115	1163	11	-	1 1 1	1:09.50	47
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	2	1	連連歡呼(G195)	莫雷拉	方嘉柏	133	1269	2	頸位	7 6 2	1:09.57	13
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	3	5	金哥兒(E236)	周俊樂	苗禮德	127	1132	14	2	2 2 3	1:09.82	32
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	 4	14	贏科超影(A164)	黎海榮	高伯新	114	1042	3	2-1/2	8 7 4	1:09.88	96
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	5	12	紅衣火旺(E084)	蔡明紹	羅富全	116	1154	4	2-1/2	3 4 5	1:09.89	12
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	6	2	勁才(G141)	薛恩	容天鵬	133	1238	8	3-1/4	5 5 6	1:10.01	12
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	7	4	勝得出色(G215)	巴度	蔡約翰	130	1138	7	3-1/4	6 8 7	1:10.02	2.8
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	8	9	美麗奔馳(G231)	潘頓	告東尼	120	1076	6	4-1/4	11 13 8	1:10.17	4.9
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	9	10	帝豪寶寶(A050)	馬雅	沈集成	118	1224	9	4-1/2	14 12 9	1:10.21	40
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	10	7	穿甲鷹(G093)	田泰安	徐雨石	127	1145	5	5-1/4	4 3 10	1:10.33	10
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	11	6	大地飛馳(G228)	班德禮	丁冠豪	129	1069	1	6-1/4	12 10 11	1:10.49	143
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	12	8	旭日暉(G300)	希威森	韋達	126	1170	10	7-3/4	13 11 12	1:10.75	74
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	13	3	駿馬快車(G356)	何澤堯	姚本輝	133	1186	13	14-1/4	9 14 13	1:11.78	21
2022/06/19	6	ST	第三班 - 1200米 - (80-60)	好地	綠寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	14	13	綠色有料(G334)	梁家俊	蘇偉賢	117	1258	12	15-1/2	10 9 14	1:11.97	5.6
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	1	3	美麗同享(E058)	潘頓	告東尼	123	1028	5	-	9 9 9 1	1:21.55	2
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	2	4	幸運快車(D026)	賀銘年	蔡約翰	123	1162	8	1	7 7 8 2	1:21.70	16
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	3	5	健康愉快(D435)	田泰安	羅富全	121	1193	9	2-1/4	2 1 1 3	1:21.89	34
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	4	9	風火戰駒(D450)	莫雷拉	蔡約翰	115	1125	1	2-1/2	8 8 6 4	1:21.95	4
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	5	6	超好日子(D473)	巴度	呂健威	117	1207	2	2-3/4	6 6 4 5	1:21.98	12
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	6	2	錶之未來(D422)	周俊樂	呂健威	131	1239	6	6-1/4	3 3 3 6	1:22.55	8.4
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	7	1	當家猴王(D142)	希威森	韋達	133	1124	3	7-1/4	5 5 5 7	1:22.72	17
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	8	7	加州得迅(D276)	蔡明紹	告東尼	114	1150	7	9-1/2	1 2 2 8	1:23.07	19
2022/06/19	7	ST	三級賽 - 1400米	好地	精英盃（讓賽）	"草地 - ""A"" 賽道"	HK$ 3,700,000	9	8	銀馳(E131)	班德禮	蔡約翰	114	1044	4	13	4 4 7 9	1:23.61	14
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	1	1	自勝者強(G345)	潘頓	蔡約翰	133	1126	3	-	6 6 4 1	1:22.06	1.7
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	2	8	包剪揼(G216)	莫雷拉	羅富全	125	1274	9	2-1/4	11 10 7 2	1:22.42	8.7
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	3	3	天外飛天(G323)	薛恩	大衛希斯	131	1111	13	4-1/2	13 14 13 3	1:22.79	6.3
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	4	2	八威小子(G239)	嘉里	賀賢	131	1055	8	5-1/2	14 12 11 4	1:22.93	38
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	5	6	縱橫天下(G123)	田泰安	何良	128	1010	11	5-1/2	7 7 5 5	1:22.96	8
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	6	5	二話不說(C134)	黃俊	葉楚航	124	1116	4	8-1/4	4 5 2 6	1:23.39	49
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	7	7	勝靈之駒(E018)	梁家俊	姚本輝	125	1151	7	9-1/4	10 9 8 7	1:23.55	9.4
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	8	9	天使獵人(G193)	蔡明紹	蘇保羅	120	1109	2	9-1/2	5 3 3 8	1:23.59	148
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	9	11	安寶(E407)	何澤堯	蘇偉賢	118	1051	5	10-3/4	9 8 9 9	1:23.80	89
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	10	10	神舟時代(D507)	陳嘉熙	丁冠豪	115	1137	12	14-3/4	3 1 1 10	1:24.41	62
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	11	12	銀亮威龍(E283)	班德禮	鄭俊偉	116	1054	14	22-3/4	12 13 14 11	1:25.69	121
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	12	13	八騎士(E163)	潘明輝	沈集成	113	1052	6	23-1/4	8 11 12 12	1:25.77	38
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	13	4	共同富裕(G191)	巫顯東	容天鵬	127	1037	1	26	2 4 10 13	1:26.21	173
2022/06/19	8	ST	第四班 - 1400米 - (60-40)	好地	青金石讓賽	"草地 - ""A"" 賽道"	HK$ 1,040,000	14	14	玉樹臨風(G044)	黎海榮	徐雨石	115	1164	10	27	1 2 6 14	1:26.39	122
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	1	1	美好世界(E315)	潘頓	羅富全	133	1136	6	-	2 2 2 1	1:21.50	6.6
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	2	8	嘉應精彩(C526)	班德禮	容天鵬	119	1097	10	3/4	4 6 6 2	1:21.61	25
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	3	2	一先生(G227)	田泰安	姚本輝	129	1121	8	1-3/4	9 9 8 3	1:21.76	9.7
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	4	5	美麗邂逅(E459)	霍宏聲	告東尼	125	1135	1	2	1 1 1 4	1:21.81	12
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	5	13	三生好運(C359)	黎海榮	羅富全	115	1110	7	3-1/4	7 7 7 5	1:22.00	68
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	6	10	烈風(E193)	莫雷拉	蔡約翰	117	1090	2	4-1/4	6 4 4 6	1:22.18	2.1
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	7	6	勁力十足(D362)	希威森	韋達	125	1237	12	5	11 11 10 7	1:22.29	21
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	8	4	駟跑得(G095)	嘉里	大衛希斯	127	1171	4	5	10 10 9 8	1:22.31	17
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	9	3	啱啱好(G009)	薛恩	羅富全	127	1233	3	5-1/4	5 5 5 9	1:22.35	6.3
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	10	12	虹鴻(D098)	蔡明紹	賀賢	115	1202	5	8	3 3 3 10	1:22.77	17
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	11	9	善傳萬里(D167)	潘明輝	文家良	116	1106	9	11-3/4	8 8 11 11	1:23.38	77
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	12	7	喜盈寶(D424)	巴度	蔡約翰	122	1015	11	15-1/4	12 13 13 12	1:23.94	75
2022/06/19	9	ST	第三班 - 1400米 - (80-60)	好地	藍寶石讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	13	11	豐盛多彩(G301)	巫顯東	高伯新	114	1094	13	18-3/4	13 12 12 13	1:24.48	209
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	1	9	信心之選(G302)	班德禮	沈集成	121	1092	10	-	9 10 7 1	1:35.10	4.9
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	2	8	隱形翅膀(G225)	何澤堯	姚本輝	121	1088	1	3/4	6 5 5 2	1:35.22	3.8
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	3	5	東方飛影(E467)	潘頓	大衛希斯	124	1234	7	1-3/4	1 2 1 3	1:35.36	4.7
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	4	7	寶賢得得(E430)	莫雷拉	方嘉柏	121	1103	8	1-3/4	8 7 9 4	1:35.40	16
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	5	11	得勝多(E161)	黃俊	姚本輝	111	1042	6	2-1/2	4 4 3 5	1:35.49	17
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	6	10	超級綠洲(D085)	巴度	告東尼	121	1140	3	4-1/4	7 8 4 6	1:35.76	8.6
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	7	4	連連行運(C441)	薛恩	蔡約翰	126	1144	12	4-1/2	11 12 12 7	1:35.80	54
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	8	2	疾風明駒(D426)	賀銘年	蔡約翰	130	1129	5	6	5 6 8 8	1:36.07	67
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	9	6	大紅袍(E445)	蔡明紹	羅富全	123	1174	4	6-1/2	3 3 6 9	1:36.12	6.5
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	10	3	驚喜(E349)	嘉里	蔡約翰	127	1084	9	6-3/4	10 9 10 10	1:36.18	39
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	11	1	幸福老撾(D321)	田泰安	告東尼	133	1230	11	7-1/2	13 13 13 11	1:36.30	19
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	12	12	勝利猴王(G197)	希威森	韋達	116	1066	13	7-3/4	12 11 11 12	1:36.33	47
2022/06/19	10	ST	第三班 - 1600米 - (80-60)	好地	紫晶讓賽	"草地 - ""A"" 賽道"	HK$ 1,570,000	13	13	友港友笑(D367)	黎海榮	蘇偉賢	115	1027	2	10-1/4	2 1 2 13	1:36.73	69
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	1	8	吉吉利高(G341)	巫顯東	何良	119	1075	5	-	4 3 1	0:56.22	28
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	2	5	歡喜福星(G354)	莫雷拉	方嘉柏	126	941	8	頸位	1 1 2	0:56.26	2.5
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	3	3	壹喜(G353)	潘頓	羅富全	126	1098	9	1-1/4	5 5 3	0:56.44	10
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	4	2	永遠朋友(G305)	蔡明紹	方嘉柏	126	1106	4	1-3/4	3 2 4	0:56.51	7.2
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	5	9	耀力之城(G267)	何澤堯	大衛希斯	121	1007	3	2-1/4	9 7 5	0:56.56	5.5
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	6	7	着着領先(G304)	馬雅	葉楚航	126	1104	6	4-1/4	6 8 6	0:56.89	34
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	7	4	喜悅一生(G072)	梁家俊	鄭俊偉	126	1182	10	4-1/4	2 4 7	0:56.89	9.6
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	8	6	如珠如寶(G297)	霍宏聲	方嘉柏	126	1129	7	4-1/4	10 9 8	0:56.90	7.4
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	9	10	中華英雄(G402)	嘉里	大衛希斯	121	1153	1	6-1/4	7 6 9	0:57.21	11
2022/06/12	1	ST	新馬賽 - 1000米	好地	東灣山平磅賽	"草地 - ""C+3"" 賽道"	HK$ 850,000	10	1	躡景追飛(E478)	巴度	沈集成	126	1031	2	7-3/4	8 10 10	0:57.46	60
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	1	9	摘星光輝(E316)	周俊樂	鄭俊偉	123	1055	12	-	2 2 2 1	1:35.96	18
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	2	8	金剛福星(D017)	莫雷拉	蔡約翰	129	1030	10	1-3/4	10 11 11 2	1:36.24	8.8
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	3	3	縱橫十六(E244)	霍宏聲	呂健威	132	1245	6	2-1/2	11 10 7 3	1:36.38	8.2
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	4	4	雷霆戰駒(D124)	何澤堯	方嘉柏	131	1113	14	3	13 14 14 4	1:36.43	15
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	5	2	威力飛馳(D423)	潘頓	賀賢	133	1188	7	3-3/4	14 13 10 5	1:36.58	4.6
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	6	14	華麗傳承(D080)	潘明輝	葉楚航	112	1182	2	4-1/2	6 6 6 6	1:36.68	9.9
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	7	1	亞洲力量(E400)	馬雅	苗禮德	133	1065	3	5-1/4	3 3 4 7	1:36.81	6.5
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	8	12	奮鬥從心(D466)	希威森	何良	118	1247	4	5-1/2	7 7 5 8	1:36.84	40
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	9	10	開心大師(B222)	陳嘉熙	蘇偉賢	119	1114	5	5-1/2	9 9 8 9	1:36.86	20
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	10	11	小玩家(E066)	嘉里	大衛希斯	122	1099	1	12	4 4 3 10	1:37.87	8.2
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	11	6	無敵精英(G129)	梁家俊	蘇保羅	130	1100	8	13	12 12 12 11	1:38.03	61
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	12	13	大紅星(D305)	班德禮	容天鵬	117	1051	11	14-1/4	5 5 9 12	1:38.26	20
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	13	7	鑽兩鑽(G041)	蔡明紹	姚本輝	130	1089	9	21-3/4	1 1 1 13	1:39.45	13
2022/06/12	2	ST	第五班 - 1600米 - (40-0)	好地	壽臣山讓賽	"草地 - ""C+3"" 賽道"	HK$ 780,000	14	5	嘜誰嘜誰(C323)	巴度	告東尼	131	1202	13	21-3/4	8 8 13 14	1:39.45	17
2022/06/12	3	ST	第四班 - 1200米 - (60-40)	好地	石芽山讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,040,000	1	9	鑽石寶寶(G063)	巴度	姚本輝	124	1188	3	-	5 3 1	1:09.92	9.8
2022/06/12	3	ST	第四班 - 1200米 - (60-40)	好地	石芽山讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,040,000	2	8	爪皇箭火(E420)	霍宏聲	賀賢	124	1258	9	頭位	10 9 2	1:09.96	20
